iter	MAE	RMSE
4726	4.098506813	5.63544007
4727	4.098149855	5.634924513
4728	4.097351211	5.633902903
4729	4.096890798	5.633304514
4730	4.096525902	5.632835534
4731	4.096462053	5.632756909
4732	4.096011241	5.632043706
4733	4.095365836	5.631205136
4734	4.094918429	5.630468066
4735	4.094661831	5.630123904
4736	4.094237501	5.629602591
4737	4.093812099	5.62900069
4738	4.093241734	5.628116028
4739	4.092837611	5.627498364
4740	4.092564234	5.627053635
4741	4.092234593	5.626606917
4742	4.091648213	5.625688958
4743	4.091130782	5.624995213
4744	4.090627715	5.624287629
4745	4.090081686	5.62354193
4746	4.089635375	5.622921305
4747	4.089089564	5.622172058
4748	4.088676038	5.621568463
4749	4.088342406	5.621022064
4750	4.088075247	5.620634651
4751	4.087952305	5.620458555
4752	4.087529613	5.619866627
4753	4.087448421	5.619792417
4754	4.086998731	5.619264316
4755	4.086545011	5.61862224
4756	4.086149973	5.618088221
4757	4.085279541	5.616792667
4758	4.084896572	5.616334907
4759	4.084280922	5.615599767
4760	4.083925903	5.615212983
4761	4.083523822	5.614693692
4762	4.083077857	5.613966338
4763	4.082748816	5.613514177
4764	4.082366525	5.612923587
4765	4.081852188	5.612186671
4766	4.08148576	5.611755672
4767	4.081112251	5.611217624
4768	4.080873866	5.610893611
4769	4.08044915	5.610297251
4770	4.080113426	5.609811993
4771	4.079803834	5.609435845
4772	4.079319917	5.60884537
4773	4.079054647	5.608426905
4774	4.078644843	5.607849939
4775	4.078382038	5.607416521
4776	4.077923573	5.60686896
4777	4.077575807	5.606334201
4778	4.077420517	5.606184359
4779	4.077049555	5.605776689
4780	4.076738517	5.605307071
4781	4.076247929	5.604718874
4782	4.075972959	5.60425478
4783	4.075498576	5.603534799
4784	4.075096481	5.60299596
4785	4.074758946	5.60243822
4786	4.074147445	5.601561603
4787	4.073733243	5.601004343
4788	4.073407161	5.600549528
4789	4.07275798	5.599646652
4790	4.072409475	5.599139373
4791	4.071987643	5.598425419
4792	4.071422539	5.597654314
4793	4.070619276	5.596530788
4794	4.070282323	5.596023764
4795	4.069681812	5.595234457
4796	4.069239428	5.594754603
4797	4.06890436	5.594319464
4798	4.068402181	5.593699084
4799	4.068400216	5.593697271
4800	4.067884634	5.593081724
4801	4.067660037	5.592731521
4802	4.067222136	5.592061233
4803	4.066838141	5.591592486
4804	4.066366668	5.591032786
4805	4.065919997	5.590498022
4806	4.065369793	5.589691794
4807	4.06506119	5.589290994
4808	4.064887572	5.58893185
4809	4.064030682	5.58765373
4810	4.063782464	5.587289489
4811	4.063679154	5.587118579
4812	4.063013582	5.586216257
4813	4.062682101	5.585754093
4814	4.062357454	5.585294938
4815	4.062180358	5.585021913
4816	4.061811226	5.584492472
4817	4.061196338	5.583564699
4818	4.060589007	5.582608366
4819	4.059987075	5.581761332
4820	4.059492167	5.581118816
4821	4.059230087	5.58074892
4822	4.058808395	5.580187427
4823	4.058472761	5.579585522
4824	4.058157712	5.579148872
4825	4.057409807	5.578104611
4826	4.056787653	5.57718489
4827	4.056504664	5.576705847
4828	4.056171097	5.576223732
4829	4.055695512	5.57541883
4830	4.05544135	5.575023533
4831	4.054915168	5.574250401
4832	4.054532929	5.573702328
4833	4.054530214	5.573697334
4834	4.05398908	5.57290563
4835	4.053474713	5.572297738
4836	4.053106698	5.57176952
4837	4.053104233	5.571758707
4838	4.052639286	5.571038903
4839	4.052406395	5.570711394
4840	4.05197696	5.570118802
4841	4.051572915	5.569596217
4842	4.050978085	5.568765496
4843	4.050652379	5.568276337
4844	4.05041639	5.567989714
4845	4.049915331	5.567233765
4846	4.049570473	5.566836442
4847	4.049009099	5.566122579
4848	4.048570623	5.565533595
4849	4.048560404	5.565519586
4850	4.048046639	5.564952172
4851	4.047484562	5.564149457
4852	4.046973899	5.563327786
4853	4.046549662	5.562814385
4854	4.046222342	5.562288541
4855	4.045819276	5.561678732
4856	4.045297356	5.561021838
4857	4.044850927	5.560497701
4858	4.044682678	5.560235637
4859	4.044273709	5.559605103
4860	4.043977582	5.559232032
4861	4.043365988	5.558333614
4862	4.043365597	5.558331866
4863	4.042812594	5.557610854
4864	4.042531462	5.557219787
4865	4.042115239	5.556666776
4866	4.041548779	5.556066014
4867	4.041183729	5.555527429
4868	4.040738416	5.554986474
4869	4.040237487	5.55429799
4870	4.039701783	5.553618521
4871	4.039410751	5.553204685
4872	4.03903457	5.552677913
4873	4.038439831	5.551629226
4874	4.037957503	5.551045944
4875	4.037576339	5.550458106
4876	4.037163378	5.549977322
4877	4.036879859	5.549604958
4878	4.03649181	5.54919303
4879	4.036106924	5.548666957
4880	4.035481428	5.547792581
4881	4.035055302	5.54714768
4882	4.034647521	5.546548752
4883	4.034096278	5.545705926
4884	4.034056399	5.545650257
4885	4.033632453	5.544945714
4886	4.033355964	5.544557333
4887	4.032943518	5.543927611
4888	4.032565571	5.54337498
4889	4.032207311	5.542887014
4890	4.031795737	5.542370483
4891	4.031782986	5.54235011
4892	4.031467731	5.541884383
4893	4.031179578	5.541510474
4894	4.030658838	5.540771904
4895	4.030136585	5.540025638
4896	4.029726498	5.539469926
4897	4.029206121	5.53886227
4898	4.028506618	5.538066144
4899	4.027920385	5.537163218
4900	4.027776588	5.536963589
4901	4.027373612	5.536351856
4902	4.026681362	5.535429476
4903	4.0260495	5.534502545
4904	4.025541375	5.533767203
4905	4.024779132	5.532770022
4906	4.024283318	5.532061706
4907	4.023835783	5.531390092
4908	4.023172394	5.530352041
4909	4.022601876	5.529638116
4910	4.022087298	5.528855493
4911	4.021370533	5.527924173
4912	4.020925554	5.527262924
4913	4.020676444	5.526935688
4914	4.020310221	5.52646247
4915	4.019988067	5.525925842
4916	4.019580215	5.525379166
4917	4.019347928	5.525079401
4918	4.019304121	5.524994342
4919	4.018977067	5.524561976
4920	4.018563011	5.523918604
4921	4.018090124	5.523353724
4922	4.017769345	5.522868385
4923	4.017207212	5.522026203
4924	4.016664019	5.521189449
4925	4.016661819	5.52118732
4926	4.016238504	5.520567359
4927	4.015982645	5.520267744
4928	4.015613427	5.51977973
4929	4.014877548	5.518788595
4930	4.014448592	5.518152108
4931	4.014234578	5.517786536
4932	4.013667766	5.517124402
4933	4.012905911	5.516198648
4934	4.012364779	5.515436994
4935	4.011551389	5.514390613
4936	4.011104308	5.513786773
4937	4.010642704	5.51315849
4938	4.009862868	5.512072244
4939	4.009193722	5.511195694
4940	4.008809762	5.510593051
4941	4.008442462	5.510021447
4942	4.00821136	5.509705925
4943	4.007728868	5.509142078
4944	4.007054917	5.508227478
4945	4.006576333	5.507549367
4946	4.006304397	5.507128321
4947	4.006041098	5.506684169
4948	4.005931288	5.506535682
4949	4.005507682	5.505915996
4950	4.005010514	5.505248453
4951	4.00489751	5.505117063
4952	4.004583737	5.504629056
4953	4.004315387	5.504211259
4954	4.003944785	5.503759847
4955	4.003621347	5.503285335
4956	4.003254591	5.502859123
4957	4.002768485	5.502194515
4958	4.002501852	5.501885359
4959	4.001773763	5.500829168
4960	4.00140203	5.500325831
4961	4.000810946	5.499457833
4962	4.000483198	5.49899792
4963	4.000112595	5.498551973
4964	3.999721013	5.498002343
4965	3.999350026	5.497517622
4966	3.998696717	5.496553162
4967	3.998247438	5.49593184
4968	3.997768212	5.49539269
4969	3.997306529	5.49476912
4970	3.996932947	5.494212294
4971	3.996509872	5.493616419
4972	3.996162519	5.493172149
4973	3.995620644	5.492353456
4974	3.99492621	5.491510289
4975	3.994564986	5.491048849
4976	3.994369056	5.490810342
4977	3.993669473	5.489763776
4978	3.993104297	5.488984959
4979	3.992120465	5.487598749
4980	3.992010467	5.487434511
4981	3.991653315	5.486927771
4982	3.991364831	5.486509858
4983	3.991185765	5.48626697
4984	3.99093168	5.485941004
4985	3.990630313	5.48550081
4986	3.990188478	5.484920422
4987	3.989566481	5.48402089
4988	3.989132755	5.483383257
4989	3.988758166	5.482786234
4990	3.988734913	5.482764527
4991	3.988654925	5.482638078
4992	3.988344622	5.482178189
4993	3.987946845	5.481641259
4994	3.987386707	5.480898894
4995	3.986736151	5.479904281
4996	3.986223878	5.479162195
4997	3.985941651	5.478749395
4998	3.985478835	5.478109177
4999	3.985194454	5.477775795
